id,article_id,model,name,type,entity_id,paragraph,sentence
45233278,423770,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,14,1
45233303,423770,english.all.3class.distsim.crf.ser,Ministry of Public Health,ORGANIZATION,257517,18,2
45233304,423770,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,18,2
45233318,423770,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,20,1
45233329,423770,english.all.3class.distsim.crf.ser,WTOP,ORGANIZATION,101725,22,1
45233355,423770,english.all.3class.distsim.crf.ser,Cox,ORGANIZATION,16331,27,2
45233361,423770,english.all.3class.distsim.crf.ser,U.S. Embassy,ORGANIZATION,12110,28,2
45159491,423618,english.all.3class.distsim.crf.ser,University of Illinois,ORGANIZATION,5606,1,1
45159528,423618,english.all.3class.distsim.crf.ser,FBI,ORGANIZATION,156,11,1
45159555,423618,english.all.3class.distsim.crf.ser,FBI,ORGANIZATION,156,14,1
45159567,423618,english.all.3class.distsim.crf.ser,University of Illinois,ORGANIZATION,5606,17,1
45159576,423618,english.all.3class.distsim.crf.ser,Associated Press,ORGANIZATION,320,19,1
45110382,423450,english.all.3class.distsim.crf.ser,KFC,ORGANIZATION,12212,1,1
45110385,423450,english.all.3class.distsim.crf.ser,Michelin Star,ORGANIZATION,858130,1,1
45110393,423450,english.all.3class.distsim.crf.ser,KFC,ORGANIZATION,12212,2,1
45110403,423450,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,4,1
45110404,423450,english.all.3class.distsim.crf.ser,Kentucky Fried Chicken,ORGANIZATION,12212,4,1
45110405,423450,english.all.3class.distsim.crf.ser,Michelin Star,ORGANIZATION,858130,4,1
45110409,423450,english.all.3class.distsim.crf.ser,Michelin Star,ORGANIZATION,858130,5,1
45110415,423450,english.all.3class.distsim.crf.ser,Michelin,ORGANIZATION,858130,6,2
45110418,423450,english.all.3class.distsim.crf.ser,Michelin Star,ORGANIZATION,858130,6,3
45110419,423450,english.all.3class.distsim.crf.ser,Netflix,ORGANIZATION,2804,6,3
45110424,423450,english.all.3class.distsim.crf.ser,KFC,ORGANIZATION,12212,7,1
45110425,423450,english.all.3class.distsim.crf.ser,KFC,ORGANIZATION,12212,7,1
45110426,423450,english.all.3class.distsim.crf.ser,KFC,ORGANIZATION,12212,7,3
45110431,423450,english.all.3class.distsim.crf.ser,KFC,ORGANIZATION,12212,8,1
45110435,423450,english.all.3class.distsim.crf.ser,KFC,ORGANIZATION,12212,9,1
45110436,423450,english.all.3class.distsim.crf.ser,KFC,ORGANIZATION,12212,9,1
45110441,423450,english.all.3class.distsim.crf.ser,KFC,ORGANIZATION,12212,10,1
45110444,423450,english.all.3class.distsim.crf.ser,KFC,ORGANIZATION,12212,11,2
45382409,424540,english.all.3class.distsim.crf.ser,Instagram,ORGANIZATION,928,13,1
45382411,424540,english.all.3class.distsim.crf.ser,New York University,ORGANIZATION,1327,13,1
45117344,423455,english.all.3class.distsim.crf.ser,HBO,ORGANIZATION,5436,2,2
45116112,423454,english.all.3class.distsim.crf.ser,UNESCO World Heritage,ORGANIZATION,40844,5,1
45116118,423454,english.all.3class.distsim.crf.ser,WAFA,ORGANIZATION,240562,7,1
45116119,423454,english.all.3class.distsim.crf.ser,WAFA,ORGANIZATION,240562,7,2
45116123,423454,english.all.3class.distsim.crf.ser,Associated Press,ORGANIZATION,320,9,1
45118832,423457,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,6,2
45111562,423451,english.all.3class.distsim.crf.ser,Oregon Liquor Control Commission,ORGANIZATION,86707,3,1
45111570,423451,english.all.3class.distsim.crf.ser,Senate,ORGANIZATION,376,5,1
45111572,423451,english.all.3class.distsim.crf.ser,Oregon Liquor Control Board,ORGANIZATION,884555,5,1
45111573,423451,english.all.3class.distsim.crf.ser,Senate,ORGANIZATION,376,5,1
45111593,423451,english.all.3class.distsim.crf.ser,Craft Cannabis Alliance,ORGANIZATION,884557,8,1
45111595,423451,english.all.3class.distsim.crf.ser,Los Angeles Times,ORGANIZATION,6470,8,1
45113113,423452,english.all.3class.distsim.crf.ser,Chevrolet Corvette,ORGANIZATION,556931,1,1
45113119,423452,english.all.3class.distsim.crf.ser,Towers Foundation,ORGANIZATION,161697,4,1
45113122,423452,english.all.3class.distsim.crf.ser,NASCAR,ORGANIZATION,38158,5,1
45114422,423453,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,1,1
45114434,423453,english.all.3class.distsim.crf.ser,FBI,ORGANIZATION,156,3,1
45114435,423453,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,3,1
45114438,423453,english.all.3class.distsim.crf.ser,BBC News,ORGANIZATION,531,3,1
45114449,423453,english.all.3class.distsim.crf.ser,Cambridge Analytica,ORGANIZATION,19889,5,1
45114451,423453,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,5,1
45114457,423453,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,6,1
45114458,423453,english.all.3class.distsim.crf.ser,BBC,ORGANIZATION,531,6,2
45114482,423453,english.all.3class.distsim.crf.ser,Labour Party,ORGANIZATION,16429,8,1
45114489,423453,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,9,2
45114495,423453,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,10,1
45114498,423453,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,11,1
45114499,423453,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,11,1
45118173,423456,english.all.3class.distsim.crf.ser,GOP,ORGANIZATION,3431,3,1
45118176,423456,english.all.3class.distsim.crf.ser,RNC,ORGANIZATION,14334,4,1
45118177,423456,english.all.3class.distsim.crf.ser,Democratic National Committee,ORGANIZATION,2579,4,1
45118179,423456,english.all.3class.distsim.crf.ser,House of Representatives,ORGANIZATION,1863,5,1
45118181,423456,english.all.3class.distsim.crf.ser,GOP,ORGANIZATION,3431,6,1
45118186,423456,english.all.3class.distsim.crf.ser,Trump Make America Great Again Committee,ORGANIZATION,265294,7,1
45118187,423456,english.all.3class.distsim.crf.ser,TMAGAC,ORGANIZATION,884672,7,1
45118189,423456,english.all.3class.distsim.crf.ser,Republican National Committee,ORGANIZATION,14334,7,2
45118195,423456,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,9,1
45161106,423619,english.all.3class.distsim.crf.ser,National Student Clearinghouse Research Center,ORGANIZATION,885218,6,4
45161108,423619,english.all.3class.distsim.crf.ser,Pell Grants,ORGANIZATION,200345,7,3
45161111,423619,english.all.3class.distsim.crf.ser,ReUp Education,ORGANIZATION,885219,8,1
45161113,423619,english.all.3class.distsim.crf.ser,Western Governors University,ORGANIZATION,885220,14,2
45161116,423619,english.all.3class.distsim.crf.ser,Kenzie Academy,ORGANIZATION,885221,16,1
45161117,423619,english.all.3class.distsim.crf.ser,Lambda School,ORGANIZATION,77275,16,1
45034780,423289,english.all.3class.distsim.crf.ser,NBA,ORGANIZATION,6532,2,1
45034785,423289,english.all.3class.distsim.crf.ser,U.S. Centers for Disease Control and Prevention,ORGANIZATION,19386,3,1
45034786,423289,english.all.3class.distsim.crf.ser,YouTube,ORGANIZATION,5036,3,1
45034795,423289,english.all.3class.distsim.crf.ser,World Health Organization,ORGANIZATION,21937,5,2
45034796,423289,english.all.3class.distsim.crf.ser,U.S. State Department,ORGANIZATION,3922,5,3
45034797,423289,english.all.3class.distsim.crf.ser,CDC,ORGANIZATION,5877,5,3
45034803,423289,english.all.3class.distsim.crf.ser,Associated Press,ORGANIZATION,320,6,1
45034824,423289,english.all.3class.distsim.crf.ser,PSA,ORGANIZATION,23532,9,1
45034828,423289,english.all.3class.distsim.crf.ser,CDC Foundation,ORGANIZATION,883216,9,1
45034834,423289,english.all.3class.distsim.crf.ser,CDC,ORGANIZATION,883216,9,1
45040007,423292,english.all.3class.distsim.crf.ser,Facebook,ORGANIZATION,423,4,1
45040011,423292,english.all.3class.distsim.crf.ser,World Wildlife Fund,ORGANIZATION,16727,6,1
45040013,423292,english.all.3class.distsim.crf.ser,National Geographic,ORGANIZATION,19862,7,1
45043305,423295,english.all.3class.distsim.crf.ser,Ford Mustang,ORGANIZATION,58119,1,1
45043310,423295,english.all.3class.distsim.crf.ser,Mustangs,ORGANIZATION,58122,7,1
45043311,423295,english.all.3class.distsim.crf.ser,Aviar Motors,ORGANIZATION,86365,7,2
45038020,423291,english.all.3class.distsim.crf.ser,Supreme Court,ORGANIZATION,2594,1,1
45038034,423291,english.all.3class.distsim.crf.ser,Congress,ORGANIZATION,387,3,2
45038040,423291,english.all.3class.distsim.crf.ser,Supreme Court,ORGANIZATION,2594,5,1
45038044,423291,english.all.3class.distsim.crf.ser,Congress,ORGANIZATION,387,6,1
45038051,423291,english.all.3class.distsim.crf.ser,The Court,ORGANIZATION,6491,8,1
45038053,423291,english.all.3class.distsim.crf.ser,The Court,ORGANIZATION,6491,8,2
45038054,423291,english.all.3class.distsim.crf.ser,Congress,ORGANIZATION,387,8,2
45038071,423291,english.all.3class.distsim.crf.ser,Apple,ORGANIZATION,3097,12,3
45038075,423291,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,13,1
45040501,423293,english.all.3class.distsim.crf.ser,International Olympic Committee,ORGANIZATION,42349,2,1
45040526,423293,english.all.3class.distsim.crf.ser,IOC,ORGANIZATION,42349,5,1
45040530,423293,english.all.3class.distsim.crf.ser,IOC,ORGANIZATION,42349,6,1
45040551,423293,english.all.3class.distsim.crf.ser,IOC,ORGANIZATION,42349,9,1
45040561,423293,english.all.3class.distsim.crf.ser,ABBA,ORGANIZATION,24100,10,1
45040563,423293,english.all.3class.distsim.crf.ser,ABBA,ORGANIZATION,24100,10,1
45040565,423293,english.all.3class.distsim.crf.ser,Associated Press,ORGANIZATION,320,11,1
45046024,423297,english.all.3class.distsim.crf.ser,MTV,ORGANIZATION,14098,2,1
45046025,423297,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,2,3
45046037,423297,english.all.3class.distsim.crf.ser,MTV,ORGANIZATION,14098,8,1
45386275,424545,english.all.3class.distsim.crf.ser,University of Western Australia,ORGANIZATION,86407,3,1
45041893,423294,english.all.3class.distsim.crf.ser,Customs Enforcement,ORGANIZATION,9595,2,1
45041897,423294,english.all.3class.distsim.crf.ser,Republican,ORGANIZATION,406,4,1
45041903,423294,english.all.3class.distsim.crf.ser,Washington Examiner,ORGANIZATION,9201,5,1
45041904,423294,english.all.3class.distsim.crf.ser,Acting Department of Homeland Security,ORGANIZATION,883293,5,1
45041905,423294,english.all.3class.distsim.crf.ser,DHS,ORGANIZATION,3480,5,1
45041907,423294,english.all.3class.distsim.crf.ser,Washington Post,ORGANIZATION,2819,5,1
45041914,423294,english.all.3class.distsim.crf.ser,U.S. Customs,ORGANIZATION,16886,6,1
45041915,423294,english.all.3class.distsim.crf.ser,CBP,ORGANIZATION,4177,6,1
45041931,423294,english.all.3class.distsim.crf.ser,Center for Immigration Studies,ORGANIZATION,3419,9,1
45041935,423294,english.all.3class.distsim.crf.ser,Democratic Party,ORGANIZATION,3436,9,2
45041936,423294,english.all.3class.distsim.crf.ser,FEC,ORGANIZATION,14103,9,3
45041937,423294,english.all.3class.distsim.crf.ser,Republican Party,ORGANIZATION,1862,9,3
45041947,423294,english.all.3class.distsim.crf.ser,CBP,ORGANIZATION,4177,11,1
45041955,423294,english.all.3class.distsim.crf.ser,CBP,ORGANIZATION,4177,12,2
45041963,423294,english.all.3class.distsim.crf.ser,DHS,ORGANIZATION,3480,15,3
45047469,423298,english.all.3class.distsim.crf.ser,Lakeland Police Department,ORGANIZATION,595911,2,2
45047477,423298,english.all.3class.distsim.crf.ser,Lakeland Police Department,ORGANIZATION,595911,3,1
45047510,423298,english.all.3class.distsim.crf.ser,WFLA,ORGANIZATION,22372,13,1
45047513,423298,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,15,1
44977534,423133,english.all.3class.distsim.crf.ser,Trump,ORGANIZATION,392,2,1
44977545,423133,english.all.3class.distsim.crf.ser,Instagram,ORGANIZATION,928,3,1
44977571,423133,english.all.3class.distsim.crf.ser,Associated Press,ORGANIZATION,320,6,2
45152171,423613,english.all.3class.distsim.crf.ser,Navy,ORGANIZATION,5817,4,1
45152180,423613,english.all.3class.distsim.crf.ser,Pentagon,ORGANIZATION,1782,5,1
45152199,423613,english.all.3class.distsim.crf.ser,U.N.,ORGANIZATION,189,7,2
45152215,423613,english.all.3class.distsim.crf.ser,Abraham Lincoln Carrier Strike Group,ORGANIZATION,788938,10,2
45152221,423613,english.all.3class.distsim.crf.ser,National Defense Strategy Commission,ORGANIZATION,208983,12,1
45152224,423613,english.all.3class.distsim.crf.ser,Congress,ORGANIZATION,387,14,1
45152225,423613,english.all.3class.distsim.crf.ser,Navy,ORGANIZATION,5817,14,1
45152228,423613,english.all.3class.distsim.crf.ser,Navy,ORGANIZATION,5817,15,1
45152229,423613,english.all.3class.distsim.crf.ser,Navy,ORGANIZATION,5817,15,2
45152248,423613,english.all.3class.distsim.crf.ser,Navy,ORGANIZATION,5817,18,1
45152256,423613,english.all.3class.distsim.crf.ser,U.S. Navy,ORGANIZATION,30582,19,1
45152259,423613,english.all.3class.distsim.crf.ser,U.S. Navy,ORGANIZATION,30582,20,2
45383580,424541,english.all.3class.distsim.crf.ser,Playboy,ORGANIZATION,2893,1,1
45383592,424541,english.all.3class.distsim.crf.ser,Waves for Water,ORGANIZATION,888287,2,2
45383600,424541,english.all.3class.distsim.crf.ser,Playboy,ORGANIZATION,2893,3,2
45383605,424541,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,4,1
44983383,423137,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,1,1
44983386,423137,english.all.3class.distsim.crf.ser,U.S. Cyber Command,ORGANIZATION,75204,2,1
44983387,423137,english.all.3class.distsim.crf.ser,U.S. Navy,ORGANIZATION,30582,2,1
44983392,423137,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,3,1
44983402,423137,english.all.3class.distsim.crf.ser,White House,ORGANIZATION,1061,4,3
44983403,423137,english.all.3class.distsim.crf.ser,Pentagon,ORGANIZATION,1782,4,3
44983421,423137,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,8,1
44983429,423137,english.all.3class.distsim.crf.ser,State,ORGANIZATION,332,10,1
44983452,423137,english.all.3class.distsim.crf.ser,Pentagon,ORGANIZATION,1782,13,1
44983455,423137,english.all.3class.distsim.crf.ser,Army,ORGANIZATION,1,13,2
44983459,423137,english.all.3class.distsim.crf.ser,Air Force,ORGANIZATION,3667,14,1
44982843,423136,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,10,1
45044540,423296,english.all.3class.distsim.crf.ser,USC Information Sciences Institute,ORGANIZATION,883323,2,1
45044543,423296,english.all.3class.distsim.crf.ser,House,ORGANIZATION,388,3,1
45044546,423296,english.all.3class.distsim.crf.ser,USC,ORGANIZATION,883323,4,2
44989706,423142,english.all.3class.distsim.crf.ser,White House,ORGANIZATION,1061,1,1
44989708,423142,english.all.3class.distsim.crf.ser,House Oversight Committee,ORGANIZATION,53531,1,1
44989719,423142,english.all.3class.distsim.crf.ser,White House,ORGANIZATION,1061,3,1
44989720,423142,english.all.3class.distsim.crf.ser,Office of Special Counsel,ORGANIZATION,107792,3,1
44989721,423142,english.all.3class.distsim.crf.ser,OSC,ORGANIZATION,107792,3,1
44989724,423142,english.all.3class.distsim.crf.ser,OSC,ORGANIZATION,107792,3,1
44989726,423142,english.all.3class.distsim.crf.ser,Trump Administration,ORGANIZATION,3474,3,1
44989727,423142,english.all.3class.distsim.crf.ser,The Committee,ORGANIZATION,58035,3,2
44989731,423142,english.all.3class.distsim.crf.ser,OSC,ORGANIZATION,107792,4,1
44989736,423142,english.all.3class.distsim.crf.ser,Fox & Friends,ORGANIZATION,2054,5,1
44989738,423142,english.all.3class.distsim.crf.ser,White House,ORGANIZATION,1061,5,1
44989742,423142,english.all.3class.distsim.crf.ser,Congress,ORGANIZATION,387,6,1
44989744,423142,english.all.3class.distsim.crf.ser,Office of Special Counsel,ORGANIZATION,107792,8,5
44989748,423142,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,9,1
44987603,423140,english.all.3class.distsim.crf.ser,Macomb Daily,ORGANIZATION,882560,3,1
44987612,423140,english.all.3class.distsim.crf.ser,Macomb Daily,ORGANIZATION,882560,5,2
44987614,423140,english.all.3class.distsim.crf.ser,St. Clair Shores Police Department,ORGANIZATION,201828,6,1
44987620,423140,english.all.3class.distsim.crf.ser,Associated Press,ORGANIZATION,320,9,1
45035613,423290,english.all.3class.distsim.crf.ser,Customs Enforcement,ORGANIZATION,9595,1,1
45035620,423290,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,2,1
45035625,423290,english.all.3class.distsim.crf.ser,Congress,ORGANIZATION,387,2,2
45035631,423290,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,3,1
45035632,423290,english.all.3class.distsim.crf.ser,Homeland Security,ORGANIZATION,410,3,1
45035634,423290,english.all.3class.distsim.crf.ser,DHS,ORGANIZATION,410,3,1
45035637,423290,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,4,1
45035647,423290,english.all.3class.distsim.crf.ser,The Washington Post,ORGANIZATION,1339,5,1
45035649,423290,english.all.3class.distsim.crf.ser,Post,ORGANIZATION,1339,5,2
45035661,423290,english.all.3class.distsim.crf.ser,DHS,ORGANIZATION,410,6,1
45035664,423290,english.all.3class.distsim.crf.ser,Homeland Security,ORGANIZATION,410,7,1
45035669,423290,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,9,1
45035674,423290,english.all.3class.distsim.crf.ser,DHS,ORGANIZATION,410,10,1
45035675,423290,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,10,1
45035678,423290,english.all.3class.distsim.crf.ser,The Washington Examiner,ORGANIZATION,9215,11,1
45035683,423290,english.all.3class.distsim.crf.ser,DHS,ORGANIZATION,410,12,1
45035684,423290,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,12,1
45035689,423290,english.all.3class.distsim.crf.ser,Post,ORGANIZATION,1339,13,1
45035691,423290,english.all.3class.distsim.crf.ser,Customs Enforcement,ORGANIZATION,9595,13,2
45035704,423290,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,17,1
45035707,423290,english.all.3class.distsim.crf.ser,Congress,ORGANIZATION,387,17,1
45035710,423290,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,19,1
44986712,423139,english.all.3class.distsim.crf.ser,SpaceX,ORGANIZATION,5447,2,1
44986720,423139,english.all.3class.distsim.crf.ser,SpaceX,ORGANIZATION,5447,7,1
44981463,423135,english.all.3class.distsim.crf.ser,MSNBC,ORGANIZATION,2878,1,1
44981466,423135,english.all.3class.distsim.crf.ser,NBC News Democratic,ORGANIZATION,882474,1,1
44981489,423135,english.all.3class.distsim.crf.ser,MSNBC,ORGANIZATION,2878,4,1
44981499,423135,english.all.3class.distsim.crf.ser,NBC,ORGANIZATION,2878,7,1
44981500,423135,english.all.3class.distsim.crf.ser,DNC,ORGANIZATION,39636,7,1
44981523,423135,english.all.3class.distsim.crf.ser,MSNBC,ORGANIZATION,2878,11,1
44981526,423135,english.all.3class.distsim.crf.ser,Fox News,ORGANIZATION,1860,13,1
